customer_id,age,gender,city_tier,join_date,segment,price_sensitivity_score,loyalty_tier,preferred_channel,discount_affinity_label
CUST00311,43,Male,Tier 3,2022-04-30,Budget,7.16,Bronze,App,At-Risk
CUST00312,46,Female,Tier 2,2021-09-06,Regular,1.8,Silver,Website,Healthy
CUST00313,22,Male,Tier 2,2023-03-15,Budget,9.07,Silver,Website,Addicted
CUST00314,57,Male,Tier 2,2022-04-30,Regular,6.15,Silver,App,At-Risk
CUST00315,36,Male,Tier 1,2023-04-07,Budget,9.47,Silver,In-Store,Addicted
CUST00316,18,Male,Tier 3,2022-02-21,Regular,5.17,Bronze,Website,At-Risk
CUST00317,34,Male,Tier 2,2021-07-14,Budget,7.57,Bronze,Website,Addicted
CUST00318,56,Female,Tier 1,2021-04-07,Budget,7.76,Bronze,App,Addicted
CUST00319,33,Male,Tier 1,2021-04-10,Premium,3.22,Bronze,App,Healthy
CUST00320,32,Male,Tier 3,2022-11-06,Regular,6.55,Bronze,Website,At-Risk
CUST00321,18,Female,Tier 2,2022-03-18,Budget,10.0,Gold,In-Store,Addicted
CUST00322,45,Male,Tier 2,2021-12-29,Budget,9.43,Silver,App,Addicted
CUST00323,44,Other,Tier 1,2022-03-10,Regular,6.09,Silver,Website,At-Risk
CUST00324,19,Male,Tier 2,2022-02-25,Regular,3.03,Gold,App,Healthy
CUST00325,37,Female,Tier 2,2022-04-24,Regular,2.03,Bronze,App,Healthy
CUST00326,48,Male,Tier 2,2023-06-04,Regular,5.89,Gold,Website,At-Risk
CUST00327,40,Female,Tier 2,2023-01-17,Regular,4.71,Silver,App,Healthy
CUST00328,45,Male,Tier 2,2021-02-25,Budget,8.26,Bronze,Website,Addicted
CUST00329,27,Female,Tier 1,2022-11-21,Regular,4.97,Bronze,App,Healthy
CUST00330,25,Male,Tier 3,2022-11-01,Budget,10.0,Bronze,Website,Addicted
CUST00331,45,Female,Tier 2,2022-10-24,Regular,5.48,Gold,Website,At-Risk
CUST00332,34,Male,Tier 2,2021-04-11,Budget,7.98,Bronze,Website,Addicted
CUST00333,46,Male,Tier 2,2021-03-04,Regular,6.71,Bronze,In-Store,At-Risk
CUST00334,26,Female,Tier 2,2022-02-17,Regular,3.42,Silver,App,Healthy
CUST00335,30,Male,Tier 1,2023-01-16,Budget,9.05,Bronze,App,Addicted
CUST00336,30,Female,Tier 2,2021-12-14,Regular,1.75,Bronze,Website,Healthy
CUST00337,34,Male,Tier 3,2023-03-31,Budget,8.51,Bronze,In-Store,Addicted
CUST00338,40,Female,Tier 2,2023-06-02,Regular,2.46,Gold,Website,Healthy
CUST00339,41,Female,Tier 1,2021-04-22,Budget,7.58,Silver,Website,Addicted
CUST00340,38,Male,Tier 2,2021-09-12,Budget,7.39,Silver,Website,At-Risk
CUST00341,18,Male,Tier 2,2021-07-16,Budget,9.45,Silver,Website,Addicted
CUST00342,27,Male,Tier 3,2021-07-14,Regular,4.41,Silver,App,Healthy
CUST00343,54,Female,Tier 2,2022-07-04,Regular,6.59,Silver,Website,At-Risk
CUST00344,31,Female,Tier 3,2022-04-05,Budget,8.21,Silver,App,Addicted
CUST00345,29,Female,Tier 1,2021-05-24,Budget,9.7,Silver,App,Addicted
CUST00346,37,Male,Tier 2,2022-03-09,Budget,7.25,Bronze,App,At-Risk
CUST00347,41,Female,Tier 3,2021-07-07,Budget,9.39,Bronze,App,Addicted
CUST00348,37,Male,Tier 3,2021-10-13,Budget,8.54,Bronze,App,Addicted
CUST00349,48,Male,Tier 2,2022-04-19,Regular,4.42,Bronze,App,Healthy
CUST00350,33,Male,Tier 1,2021-09-13,Budget,7.66,Bronze,In-Store,Addicted
CUST00351,41,Other,Tier 3,2023-06-15,Budget,9.74,Gold,Website,Addicted
CUST00352,31,Female,Tier 2,2021-03-19,Budget,8.46,Silver,App,Addicted
CUST00353,39,Male,Tier 1,2022-03-30,Premium,3.18,Gold,App,Healthy
CUST00354,57,Female,Tier 2,2023-04-08,Regular,3.68,Silver,App,Healthy
CUST00355,46,Male,Tier 3,2023-06-02,Regular,4.17,Gold,Website,Healthy
CUST00356,55,Female,Tier 1,2023-05-27,Regular,6.25,Bronze,Website,At-Risk
CUST00357,23,Female,Tier 1,2022-07-18,Budget,10.0,Bronze,In-Store,Addicted
CUST00358,37,Male,Tier 2,2021-04-11,Regular,5.66,Silver,App,At-Risk
CUST00359,41,Female,Tier 3,2021-02-21,Regular,6.49,Silver,Website,At-Risk
CUST00360,51,Male,Tier 2,2022-10-30,Regular,3.14,Silver,App,Healthy
CUST00361,61,Female,Tier 3,2022-07-08,Budget,7.91,Bronze,Website,Addicted
CUST00362,32,Male,Tier 1,2023-05-07,Premium,3.29,Gold,App,Healthy
CUST00363,29,Male,Tier 3,2021-01-16,Regular,6.48,Silver,Website,At-Risk
CUST00364,26,Male,Tier 1,2021-04-06,Premium,3.86,Silver,App,Healthy
CUST00365,31,Male,Tier 3,2023-02-11,Budget,7.65,Bronze,In-Store,Addicted
CUST00366,25,Male,Tier 2,2023-05-20,Regular,2.78,Silver,App,Healthy
CUST00367,47,Male,Tier 2,2021-08-31,Budget,7.32,Bronze,App,At-Risk
CUST00368,35,Female,Tier 2,2021-06-20,Regular,4.8,Silver,Website,Healthy
CUST00369,18,Male,Tier 3,2022-02-21,Budget,10.0,Bronze,Website,Addicted
CUST00370,45,Female,Tier 1,2022-05-13,Premium,3.32,Gold,Website,Healthy
CUST00371,31,Male,Tier 2,2022-05-08,Regular,4.32,Gold,Website,Healthy
CUST00372,24,Female,Tier 1,2021-08-07,Premium,2.72,Gold,Website,Healthy
CUST00373,21,Female,Tier 2,2023-06-05,Regular,2.09,Silver,Website,Healthy
CUST00374,51,Female,Tier 3,2022-02-15,Budget,9.02,Silver,App,Addicted
CUST00375,21,Female,Tier 1,2021-03-02,Regular,5.8,Silver,Website,At-Risk
CUST00376,36,Male,Tier 1,2021-06-18,Premium,2.11,Silver,Website,Healthy
CUST00377,46,Male,Tier 2,2022-01-24,Regular,4.87,Silver,App,Healthy
CUST00378,40,Female,Tier 3,2021-01-03,Regular,6.52,Bronze,In-Store,At-Risk
CUST00379,33,Female,Tier 2,2022-02-04,Regular,6.24,Silver,Website,At-Risk
CUST00380,44,Male,Tier 2,2021-09-29,Regular,4.37,Gold,App,Healthy
CUST00381,31,Female,Tier 1,2023-03-14,Premium,1.23,Silver,App,Healthy
CUST00382,44,Female,Tier 1,2023-03-15,Regular,4.69,Silver,Website,Healthy
CUST00383,20,Male,Tier 3,2022-04-11,Budget,7.59,Bronze,Website,Addicted
CUST00384,27,Male,Tier 1,2021-10-20,Regular,6.55,Bronze,App,At-Risk
CUST00385,33,Male,Tier 1,2022-03-10,Premium,1.21,Silver,App,Healthy
CUST00386,30,Male,Tier 3,2022-12-15,Regular,3.55,Bronze,In-Store,Healthy
CUST00387,49,Male,Tier 3,2023-01-19,Regular,5.1,Bronze,App,At-Risk
CUST00388,39,Female,Tier 2,2023-03-14,Regular,5.87,Gold,Website,At-Risk
CUST00389,42,Male,Tier 2,2022-07-24,Regular,3.72,Silver,App,Healthy
CUST00390,41,Female,Tier 2,2022-11-09,Regular,3.43,Bronze,App,Healthy
CUST00391,22,Male,Tier 2,2023-01-06,Budget,7.64,Bronze,In-Store,Addicted
CUST00392,37,Female,Tier 3,2022-05-14,Budget,8.11,Bronze,App,Addicted
CUST00393,29,Other,Tier 2,2021-06-08,Regular,6.89,Silver,In-Store,At-Risk
CUST00394,33,Male,Tier 2,2021-07-14,Regular,5.8,Bronze,Website,At-Risk
CUST00395,38,Male,Tier 1,2021-10-31,Budget,8.89,Bronze,Website,Addicted
CUST00396,30,Female,Tier 3,2021-08-11,Regular,6.85,Bronze,App,At-Risk
CUST00397,24,Female,Tier 3,2021-03-01,Regular,6.98,Silver,Website,At-Risk
CUST00398,27,Female,Tier 3,2022-08-17,Budget,10.0,Bronze,Website,Addicted
CUST00399,41,Male,Tier 1,2023-01-24,Premium,1.98,Bronze,Website,Healthy
CUST00400,36,Male,Tier 3,2022-07-10,Regular,3.06,Bronze,Website,Healthy
CUST00401,42,Female,Tier 1,2021-03-04,Regular,5.29,Silver,Website,At-Risk
CUST00402,37,Female,Tier 1,2023-02-05,Premium,3.69,Gold,App,Healthy
CUST00403,46,Female,Tier 1,2021-11-18,Premium,1.13,Silver,Website,Healthy
CUST00404,41,Female,Tier 1,2021-02-28,Budget,7.78,Bronze,Website,Addicted
CUST00405,39,Male,Tier 1,2021-02-21,Regular,5.39,Gold,App,At-Risk
CUST00406,47,Female,Tier 1,2022-08-22,Regular,4.14,Gold,In-Store,Healthy
CUST00407,18,Female,Tier 1,2022-05-04,Regular,6.51,Bronze,App,At-Risk
CUST00408,37,Male,Tier 1,2022-05-30,Regular,4.63,Silver,App,Healthy
CUST00409,44,Female,Tier 2,2023-05-24,Regular,5.29,Silver,In-Store,At-Risk
CUST00410,32,Male,Tier 2,2022-06-28,Regular,4.22,Silver,In-Store,Healthy
CUST00411,18,Female,Tier 2,2021-06-11,Budget,7.62,Silver,App,Addicted
CUST00412,37,Female,Tier 2,2021-02-28,Budget,8.4,Bronze,Website,Addicted
CUST00413,39,Male,Tier 1,2022-06-05,Regular,5.47,Silver,Website,At-Risk
CUST00414,28,Male,Tier 1,2021-03-24,Budget,8.74,Silver,Website,Addicted
CUST00415,31,Female,Tier 3,2023-05-22,Regular,2.53,Silver,App,Healthy
CUST00416,36,Female,Tier 1,2021-07-10,Regular,4.24,Silver,App,Healthy
CUST00417,38,Other,Tier 2,2021-03-12,Budget,9.19,Bronze,App,Addicted
CUST00418,37,Female,Tier 2,2022-09-02,Regular,5.44,Silver,Website,At-Risk
CUST00419,46,Female,Tier 3,2021-03-11,Budget,9.35,Bronze,App,Addicted
CUST00420,49,Male,Tier 1,2022-11-23,Budget,8.04,Bronze,App,Addicted
CUST00421,35,Male,Tier 2,2023-06-02,Regular,5.12,Silver,App,At-Risk
CUST00422,42,Female,Tier 1,2021-08-29,Budget,7.91,Bronze,In-Store,Addicted
CUST00423,42,Female,Tier 2,2022-02-18,Budget,8.92,Silver,Website,Addicted
CUST00424,21,Female,Tier 1,2021-05-03,Premium,3.23,Silver,App,Healthy
CUST00425,20,Male,Tier 2,2022-08-07,Regular,3.79,Bronze,App,Healthy
CUST00426,54,Male,Tier 1,2021-09-10,Premium,2.0,Silver,Website,Healthy
CUST00427,32,Female,Tier 2,2022-08-16,Regular,4.64,Silver,App,Healthy
CUST00428,23,Female,Tier 2,2022-09-01,Budget,10.0,Bronze,App,Addicted
CUST00429,43,Male,Tier 2,2021-02-10,Budget,9.78,Silver,Website,Addicted
CUST00430,43,Male,Tier 3,2022-09-27,Regular,3.58,Silver,App,Healthy
CUST00431,36,Male,Tier 2,2021-03-25,Regular,4.35,Gold,Website,Healthy
CUST00432,53,Female,Tier 3,2022-03-06,Budget,10.0,Gold,Website,Addicted
CUST00433,32,Male,Tier 2,2022-11-05,Regular,3.73,Gold,App,Healthy
CUST00434,52,Male,Tier 2,2022-08-21,Budget,7.73,Bronze,In-Store,Addicted
CUST00435,35,Male,Tier 3,2022-08-02,Regular,3.18,Silver,App,Healthy
CUST00436,37,Female,Tier 1,2022-06-20,Regular,6.6,Bronze,App,At-Risk
CUST00437,40,Male,Tier 2,2021-11-20,Budget,7.07,Silver,In-Store,At-Risk
CUST00438,48,Female,Tier 1,2021-09-25,Regular,5.23,Bronze,App,At-Risk
CUST00439,24,Male,Tier 1,2021-07-29,Budget,10.0,Bronze,Website,Addicted
CUST00440,60,Female,Tier 2,2022-11-17,Regular,1.69,Silver,Website,Healthy
CUST00441,18,Male,Tier 1,2023-01-04,Premium,3.49,Gold,App,Healthy
CUST00442,53,Female,Tier 3,2021-11-18,Budget,10.0,Bronze,App,Addicted
CUST00443,18,Female,Tier 2,2021-09-02,Budget,7.34,Silver,In-Store,At-Risk
CUST00444,40,Female,Tier 1,2021-09-29,Budget,8.13,Bronze,In-Store,Addicted
CUST00445,40,Female,Tier 3,2022-02-10,Regular,3.96,Silver,App,Healthy
CUST00446,35,Female,Tier 2,2021-05-15,Budget,7.0,Silver,Website,At-Risk
CUST00447,31,Male,Tier 1,2022-11-19,Regular,4.21,Bronze,Website,Healthy
CUST00448,34,Female,Tier 1,2022-10-23,Premium,3.9,Silver,App,Healthy
CUST00449,29,Male,Tier 2,2021-11-04,Budget,7.96,Silver,App,Addicted
CUST00450,34,Female,Tier 3,2022-04-14,Budget,10.0,Gold,App,Addicted
CUST00451,52,Male,Tier 3,2021-11-20,Budget,10.0,Bronze,Website,Addicted
CUST00452,27,Female,Tier 1,2023-02-09,Budget,7.08,Bronze,App,At-Risk
CUST00453,35,Male,Tier 1,2021-03-16,Premium,1.35,Gold,In-Store,Healthy
CUST00454,23,Male,Tier 1,2021-01-10,Budget,10.0,Bronze,Website,Addicted
CUST00455,54,Female,Tier 1,2022-04-15,Regular,4.18,Bronze,In-Store,Healthy
CUST00456,36,Female,Tier 2,2022-09-29,Budget,8.02,Bronze,App,Addicted
CUST00457,19,Male,Tier 2,2022-07-31,Budget,9.7,Silver,App,Addicted
CUST00458,39,Female,Tier 3,2021-04-13,Budget,7.06,Bronze,Website,At-Risk
CUST00459,49,Female,Tier 3,2021-03-17,Budget,8.39,Silver,Website,Addicted
CUST00460,22,Male,Tier 1,2022-07-05,Regular,5.83,Gold,Website,At-Risk
CUST00461,26,Male,Tier 3,2021-08-07,Regular,5.54,Silver,App,At-Risk
CUST00462,35,Male,Tier 1,2022-06-03,Budget,7.56,Bronze,Website,Addicted
CUST00463,42,Female,Tier 2,2021-09-29,Regular,3.73,Silver,Website,Healthy
CUST00464,40,Female,Tier 1,2021-05-16,Regular,4.34,Bronze,In-Store,Healthy
CUST00465,27,Female,Tier 2,2021-12-24,Budget,7.95,Silver,Website,Addicted
CUST00466,52,Female,Tier 1,2023-06-22,Budget,8.03,Bronze,App,Addicted
CUST00467,42,Male,Tier 1,2021-03-12,Budget,7.43,Bronze,Website,At-Risk
CUST00468,18,Female,Tier 2,2023-06-20,Regular,5.32,Bronze,Website,At-Risk
CUST00469,31,Female,Tier 3,2021-09-08,Budget,8.75,Bronze,App,Addicted
CUST00470,56,Male,Tier 3,2022-01-14,Regular,4.26,Silver,In-Store,Healthy
CUST00471,40,Female,Tier 2,2021-10-19,Regular,6.06,Bronze,App,At-Risk
CUST00472,44,Male,Tier 1,2021-06-11,Budget,8.08,Bronze,App,Addicted
CUST00473,18,Other,Tier 2,2022-03-25,Budget,9.35,Bronze,App,Addicted
CUST00474,30,Male,Tier 2,2023-05-04,Budget,7.47,Bronze,Website,At-Risk
CUST00475,18,Male,Tier 1,2022-07-11,Budget,9.79,Silver,App,Addicted
CUST00476,48,Male,Tier 3,2022-12-22,Budget,8.55,Bronze,Website,Addicted
CUST00477,49,Male,Tier 3,2021-11-06,Regular,2.61,Silver,Website,Healthy
CUST00478,38,Female,Tier 1,2022-09-19,Premium,3.76,Gold,App,Healthy
CUST00479,27,Male,Tier 1,2023-04-07,Budget,9.05,Silver,Website,Addicted
CUST00480,53,Female,Tier 2,2022-11-01,Regular,1.51,Silver,Website,Healthy
CUST00481,48,Male,Tier 1,2022-06-26,Regular,4.77,Bronze,App,Healthy
CUST00482,52,Male,Tier 1,2021-01-09,Regular,4.89,Bronze,Website,Healthy
CUST00483,32,Male,Tier 2,2022-11-15,Budget,7.34,Bronze,App,At-Risk
CUST00484,23,Male,Tier 1,2023-04-17,Premium,3.85,Gold,App,Healthy
CUST00485,37,Female,Tier 2,2022-07-22,Regular,1.69,Gold,App,Healthy
CUST00486,35,Female,Tier 1,2021-11-03,Regular,6.39,Silver,App,At-Risk
CUST00487,44,Male,Tier 2,2022-11-11,Regular,6.49,Silver,Website,At-Risk
CUST00488,21,Male,Tier 3,2021-04-17,Budget,10.0,Silver,In-Store,Addicted
CUST00489,41,Female,Tier 1,2023-06-19,Regular,6.29,Bronze,App,At-Risk
CUST00490,39,Male,Tier 1,2021-05-18,Regular,6.25,Silver,In-Store,At-Risk
CUST00491,48,Male,Tier 1,2021-09-28,Budget,7.05,Bronze,App,At-Risk
CUST00492,30,Female,Tier 2,2021-04-29,Regular,1.83,Bronze,App,Healthy
CUST00493,29,Female,Tier 2,2021-04-20,Regular,2.08,Silver,Website,Healthy
CUST00494,18,Male,Tier 1,2023-01-31,Budget,8.43,Silver,In-Store,Addicted
CUST00495,25,Male,Tier 1,2022-07-21,Regular,4.23,Gold,Website,Healthy
CUST00496,26,Female,Tier 2,2021-06-09,Budget,8.06,Silver,Website,Addicted
CUST00497,40,Female,Tier 3,2021-10-06,Budget,7.4,Silver,Website,At-Risk
CUST00498,40,Male,Tier 2,2021-10-16,Regular,5.69,Gold,In-Store,At-Risk
CUST00499,47,Female,Tier 1,2022-09-12,Regular,4.32,Bronze,Website,Healthy
CUST00500,63,Female,Tier 2,2021-08-04,Regular,6.67,Silver,App,At-Risk
CUST00501,58,Male,Tier 3,2023-01-05,Regular,3.08,Bronze,App,Healthy
CUST00502,25,Male,Tier 1,2021-12-18,Regular,4.71,Silver,Website,Healthy
CUST00503,29,Male,Tier 2,2021-07-28,Regular,4.34,Gold,App,Healthy
CUST00504,52,Female,Tier 1,2022-12-05,Regular,6.98,Bronze,Website,At-Risk
CUST00505,31,Female,Tier 2,2022-10-12,Regular,3.25,Silver,App,Healthy
CUST00506,27,Male,Tier 2,2023-05-24,Budget,9.46,Bronze,In-Store,Addicted
CUST00507,33,Female,Tier 2,2021-09-28,Regular,5.55,Bronze,App,At-Risk
CUST00508,38,Male,Tier 2,2022-06-02,Regular,5.98,Silver,In-Store,At-Risk
CUST00509,46,Female,Tier 3,2022-05-16,Budget,9.24,Bronze,App,Addicted
CUST00510,40,Male,Tier 2,2021-09-15,Regular,2.61,Silver,App,Healthy
CUST00511,46,Male,Tier 2,2023-05-17,Regular,2.45,Gold,App,Healthy
CUST00512,46,Male,Tier 3,2021-02-22,Regular,4.67,Silver,App,Healthy
CUST00513,64,Male,Tier 1,2021-04-05,Premium,1.52,Gold,App,Healthy
CUST00514,40,Male,Tier 3,2022-10-12,Budget,8.05,Bronze,App,Addicted
CUST00515,57,Male,Tier 2,2022-03-10,Regular,2.55,Silver,In-Store,Healthy
CUST00516,39,Female,Tier 2,2023-04-30,Regular,5.79,Gold,App,At-Risk
CUST00517,24,Female,Tier 2,2021-10-11,Regular,3.86,Silver,App,Healthy
CUST00518,30,Female,Tier 2,2021-02-15,Regular,4.77,Gold,App,Healthy
CUST00519,66,Male,Tier 2,2021-01-04,Budget,7.2,Silver,Website,At-Risk
CUST00520,21,Female,Tier 2,2021-12-08,Budget,9.53,Bronze,Website,Addicted
CUST00521,48,Female,Tier 2,2023-03-01,Regular,2.65,Bronze,Website,Healthy
CUST00522,27,Female,Tier 1,2021-05-14,Regular,5.49,Bronze,App,At-Risk
CUST00523,45,Male,Tier 3,2022-10-15,Regular,3.1,Silver,App,Healthy
CUST00524,18,Female,Tier 3,2021-09-26,Budget,7.4,Bronze,App,At-Risk
CUST00525,27,Male,Tier 2,2021-06-15,Regular,2.62,Silver,Website,Healthy
CUST00526,20,Male,Tier 2,2023-01-30,Budget,8.38,Gold,Website,Addicted
CUST00527,32,Male,Tier 3,2022-03-29,Budget,9.46,Bronze,Website,Addicted
CUST00528,34,Female,Tier 2,2022-07-19,Budget,8.04,Bronze,Website,Addicted
CUST00529,39,Male,Tier 2,2022-12-24,Budget,7.68,Silver,In-Store,Addicted
CUST00530,24,Female,Tier 2,2022-03-14,Budget,10.0,Bronze,Website,Addicted
CUST00531,37,Female,Tier 2,2022-07-29,Regular,2.41,Silver,App,Healthy
CUST00532,46,Male,Tier 1,2021-01-10,Premium,3.82,Gold,App,Healthy
CUST00533,35,Male,Tier 1,2021-04-25,Premium,1.69,Silver,Website,Healthy
CUST00534,45,Female,Tier 2,2021-03-19,Budget,8.17,Silver,App,Addicted
CUST00535,37,Female,Tier 2,2023-06-24,Regular,3.43,Gold,App,Healthy
CUST00536,41,Female,Tier 2,2022-12-09,Regular,3.38,Silver,Website,Healthy
CUST00537,26,Male,Tier 1,2021-06-02,Budget,8.29,Bronze,App,Addicted
CUST00538,41,Male,Tier 1,2022-07-13,Premium,1.3,Bronze,Website,Healthy
CUST00539,36,Male,Tier 2,2021-02-06,Budget,9.08,Bronze,In-Store,Addicted
CUST00540,31,Male,Tier 3,2023-05-05,Budget,9.93,Bronze,Website,Addicted
CUST00541,44,Male,Tier 3,2022-01-14,Budget,10.0,Silver,App,Addicted
CUST00542,42,Female,Tier 1,2022-08-20,Premium,1.2,Gold,Website,Healthy
CUST00543,47,Female,Tier 1,2022-07-20,Premium,1.13,Silver,Website,Healthy
CUST00544,19,Female,Tier 1,2021-06-01,Budget,9.53,Bronze,Website,Addicted
CUST00545,37,Male,Tier 2,2022-03-17,Budget,9.92,Bronze,Website,Addicted
CUST00546,47,Female,Tier 2,2021-05-11,Regular,3.06,Silver,In-Store,Healthy
CUST00547,39,Female,Tier 1,2021-02-12,Budget,9.96,Bronze,Website,Addicted
CUST00548,18,Male,Tier 2,2021-11-12,Budget,7.34,Silver,Website,At-Risk
CUST00549,22,Female,Tier 3,2022-01-09,Regular,5.01,Silver,Website,At-Risk
CUST00550,52,Female,Tier 2,2023-03-27,Regular,3.48,Gold,Website,Healthy
CUST00551,41,Male,Tier 2,2023-06-01,Budget,7.01,Bronze,App,At-Risk
CUST00552,24,Female,Tier 3,2021-02-10,Budget,8.99,Bronze,Website,Addicted
CUST00553,35,Female,Tier 2,2022-01-02,Regular,4.62,Gold,App,Healthy
CUST00554,41,Male,Tier 3,2021-08-04,Budget,7.75,Bronze,App,Addicted
CUST00555,34,Female,Tier 1,2022-11-30,Regular,6.46,Bronze,Website,At-Risk
CUST00556,29,Male,Tier 1,2021-09-13,Budget,9.77,Bronze,Website,Addicted
CUST00557,45,Female,Tier 3,2022-11-14,Regular,2.77,Bronze,In-Store,Healthy
CUST00558,27,Male,Tier 2,2021-04-16,Budget,9.63,Silver,App,Addicted
CUST00559,32,Male,Tier 1,2021-12-29,Premium,2.9,Gold,App,Healthy
CUST00560,26,Other,Tier 1,2023-03-10,Premium,3.51,Gold,Website,Healthy
CUST00561,34,Male,Tier 1,2022-07-28,Budget,8.18,Silver,App,Addicted
CUST00562,40,Female,Tier 1,2023-06-25,Premium,3.31,Gold,App,Healthy
CUST00563,42,Male,Tier 1,2023-06-15,Regular,4.08,Bronze,App,Healthy
CUST00564,28,Female,Tier 2,2022-02-21,Regular,4.72,Silver,App,Healthy
CUST00565,37,Female,Tier 1,2022-09-28,Regular,6.62,Silver,App,At-Risk
CUST00566,67,Male,Tier 2,2023-02-07,Regular,3.76,Bronze,App,Healthy
CUST00567,55,Female,Tier 2,2021-06-08,Budget,7.0,Bronze,App,At-Risk
CUST00568,31,Female,Tier 2,2021-08-31,Budget,8.56,Bronze,App,Addicted
CUST00569,34,Female,Tier 2,2023-06-05,Regular,5.43,Silver,App,At-Risk
CUST00570,18,Male,Tier 3,2021-06-16,Budget,7.16,Silver,Website,At-Risk
CUST00571,32,Female,Tier 3,2023-03-31,Regular,4.08,Silver,Website,Healthy
CUST00572,31,Male,Tier 2,2023-04-11,Regular,3.07,Silver,Website,Healthy
CUST00573,37,Male,Tier 1,2021-07-01,Premium,3.51,Gold,Website,Healthy
CUST00574,21,Female,Tier 1,2023-06-22,Budget,10.0,Bronze,App,Addicted
CUST00575,49,Female,Tier 2,2022-02-27,Regular,1.78,Silver,Website,Healthy
CUST00576,28,Male,Tier 1,2021-01-26,Budget,8.05,Silver,In-Store,Addicted
CUST00577,24,Female,Tier 1,2021-07-03,Budget,9.84,Bronze,Website,Addicted
CUST00578,24,Male,Tier 1,2023-01-25,Regular,6.12,Silver,Website,At-Risk
CUST00579,23,Male,Tier 1,2021-12-07,Budget,10.0,Bronze,Website,Addicted
CUST00580,26,Female,Tier 1,2023-03-13,Regular,6.39,Silver,In-Store,At-Risk
CUST00581,28,Male,Tier 3,2022-02-26,Regular,5.04,Gold,App,At-Risk
CUST00582,51,Female,Tier 2,2023-04-02,Regular,6.54,Bronze,Website,At-Risk
CUST00583,18,Male,Tier 3,2022-11-17,Regular,4.95,Gold,App,Healthy
CUST00584,55,Female,Tier 1,2023-06-04,Budget,7.52,Silver,App,Addicted
CUST00585,30,Male,Tier 3,2023-01-23,Regular,6.03,Bronze,Website,At-Risk
CUST00586,21,Female,Tier 1,2023-04-11,Budget,8.1,Bronze,App,Addicted
CUST00587,36,Male,Tier 3,2021-09-12,Regular,4.61,Silver,In-Store,Healthy
CUST00588,50,Female,Tier 2,2021-10-01,Budget,9.4,Silver,Website,Addicted
CUST00589,45,Male,Tier 3,2021-06-13,Budget,10.0,Bronze,App,Addicted
CUST00590,29,Female,Tier 3,2023-03-18,Regular,3.59,Bronze,Website,Healthy
CUST00591,27,Female,Tier 2,2022-12-20,Regular,4.35,Silver,In-Store,Healthy
CUST00592,32,Male,Tier 1,2021-04-21,Regular,4.35,Bronze,App,Healthy
CUST00593,38,Female,Tier 1,2022-01-27,Budget,9.71,Bronze,App,Addicted
CUST00594,21,Female,Tier 2,2023-06-13,Budget,7.96,Bronze,Website,Addicted
CUST00595,23,Female,Tier 2,2021-02-09,Budget,9.96,Bronze,App,Addicted
CUST00596,55,Male,Tier 2,2023-05-30,Regular,3.44,Gold,App,Healthy
CUST00597,49,Male,Tier 1,2022-04-27,Budget,7.61,Bronze,Website,Addicted
CUST00598,31,Male,Tier 1,2021-08-16,Regular,6.36,Silver,App,At-Risk
CUST00599,45,Female,Tier 2,2021-07-24,Budget,7.6,Bronze,Website,Addicted
CUST00600,36,Male,Tier 2,2023-04-17,Regular,6.91,Bronze,App,At-Risk
CUST00601,33,Other,Tier 2,2022-04-17,Regular,5.18,Gold,App,At-Risk
CUST00602,36,Male,Tier 1,2021-12-25,Regular,6.35,Bronze,Website,At-Risk
CUST00603,23,Female,Tier 1,2021-11-09,Budget,7.11,Silver,Website,At-Risk
CUST00604,35,Male,Tier 3,2023-04-21,Regular,4.84,Bronze,App,Healthy
CUST00605,30,Female,Tier 1,2023-03-26,Regular,6.53,Silver,App,At-Risk
CUST00606,57,Male,Tier 3,2023-06-12,Budget,9.89,Bronze,App,Addicted
CUST00607,27,Female,Tier 1,2021-08-22,Premium,2.76,Gold,Website,Healthy
CUST00608,47,Female,Tier 1,2021-08-17,Regular,4.43,Bronze,App,Healthy
CUST00609,18,Female,Tier 3,2021-01-25,Regular,4.57,Bronze,Website,Healthy
CUST00610,30,Male,Tier 1,2022-11-07,Regular,5.28,Silver,Website,At-Risk
CUST00611,35,Male,Tier 2,2021-07-17,Regular,1.62,Silver,Website,Healthy
CUST00612,40,Male,Tier 3,2022-02-13,Budget,8.46,Silver,Website,Addicted
CUST00613,48,Male,Tier 3,2021-12-03,Budget,8.01,Bronze,App,Addicted
CUST00614,30,Female,Tier 2,2021-10-13,Regular,4.72,Silver,App,Healthy
CUST00615,20,Male,Tier 1,2023-06-05,Budget,9.45,Gold,App,Addicted
CUST00616,30,Female,Tier 3,2021-03-13,Budget,7.51,Silver,Website,Addicted
CUST00617,37,Female,Tier 2,2023-03-03,Regular,4.63,Bronze,Website,Healthy
CUST00618,43,Male,Tier 2,2021-10-13,Budget,7.58,Bronze,Website,Addicted
CUST00619,49,Male,Tier 2,2021-12-26,Regular,4.41,Bronze,Website,Healthy
CUST00620,36,Female,Tier 2,2022-10-19,Regular,5.63,Silver,App,At-Risk
CUST00621,33,Female,Tier 2,2022-06-06,Regular,4.11,Silver,In-Store,Healthy
CUST00622,40,Other,Tier 2,2022-02-14,Budget,8.05,Silver,App,Addicted
CUST00623,54,Male,Tier 2,2022-11-27,Regular,2.08,Bronze,Website,Healthy
